analysis,case_id,case,family,size_token,seed,method_key,method,status,rel_error,contract_time_sec,emit_time_sec,total_time_sec,exact_total_time_sec,speedup_vs_exact,t_contract_ratio,peak_rank,num_implicit_merge_sketches,cache_hit_rate,num_cached_states,mean_merge_residual_ratio,mean_leaf_residual_ratio,leaf_tol,merge_tol,rank_policy,target_rank,max_rank,cache_enabled,block_enabled,block_labels,chunk_size,run_name,run_dir,error_message
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,0,no_implicit,no-implicit,ok,0.004461158998039449,0.5898326000005909,0.00011779999931604834,0.589950399999907,21.910087100000965,37.138863029785696,0.9998003221960425,64.0,0.0,0.4397163120567376,79.0,0.00047029065159067345,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__no_implicit__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_implicit__s0\2026-04-14_12-25-40,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,1,no_implicit,no-implicit,ok,0.0036330415769231534,0.5931721999995716,0.00012139999853388872,0.5932935999981055,21.778166400002192,36.70723297880683,0.9997953795565399,64.0,0.0,0.4397163120567376,79.0,0.0003575457244169646,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__no_implicit__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_implicit__s1\2026-04-14_12-26-03,
mechanism_internal,grid2d_3x3,Grid 3x3,grid2d,3x3,2,no_implicit,no-implicit,ok,0.004138565325776272,0.5880084000000352,7.169999935285887e-05,0.588080099999388,21.927622299997893,37.28679528517191,0.9998780778326749,64.0,0.0,0.4397163120567376,79.0,0.0003810070919173025,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__no_implicit__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__no_implicit__s2\2026-04-14_12-26-26,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,0,pareto_s1,pareto-s1,ok,1.2609263594240744e-14,0.22240749999946274,0.00010470000052009709,0.22251219999998284,21.86369620000096,98.25841549319267,0.9995294639955937,64.0,18.0,0.4397163120567376,79.0,2.5878292557986746e-09,0.0,0.0002,0.0008,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s1__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s1__s0\2026-04-14_12-26-49,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,1,pareto_s1,pareto-s1,ok,1.6935466584593964e-14,0.22287129999949684,0.00010449999990669312,0.22297579999940353,22.089667900002496,99.0675575554052,0.9995313392713178,64.0,18.0,0.4397163120567376,79.0,1.6989669295295038e-09,0.0,0.0002,0.0008,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s1__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s1__s1\2026-04-14_12-27-12,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,2,pareto_s1,pareto-s1,ok,1.9581652247937458e-14,0.22115849999863713,0.0001384999995934777,0.2212969999982306,21.977305100000194,99.31135578013532,0.9993741442468991,64.0,18.0,0.4397163120567376,79.0,3.801383761182535e-09,0.0,0.0002,0.0008,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s1__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s1__s2\2026-04-14_12-27-35,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,0,pareto_s2,pareto-s2,ok,2.5922960896179675e-14,0.22595870000077412,0.00011539999923115829,0.22607410000000527,21.952548799999022,97.10333381798891,0.9994895478950014,64.0,18.0,0.4397163120567376,79.0,2.780777418672972e-09,0.0,0.0005,0.002,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s2__s0\2026-04-14_12-27-58,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,1,pareto_s2,pareto-s2,ok,1.8723660307418475e-14,0.22616289999859873,0.0001346000008197734,0.2262974999994185,22.201356500000657,98.10694550297549,0.9994052077383996,64.0,18.0,0.4397163120567376,79.0,2.5139479744519136e-09,0.0,0.0005,0.002,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s2__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s2__s1\2026-04-14_12-28-21,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,2,pareto_s2,pareto-s2,ok,3.293875730640507e-13,0.2129430000004504,0.00012420000075508142,0.2130672000012055,21.876149599999735,102.67253523664502,0.999417085305698,64.0,18.0,0.4397163120567376,79.0,4.202551126454723e-09,0.0,0.0005,0.002,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s2__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s2__s2\2026-04-14_12-28-44,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,0,pareto_s3,pareto-s3,ok,0.004461158998039425,0.24676850000014383,5.9500000133994035e-05,0.24682800000027783,19.469622400000844,78.8793102885412,0.9997589414445133,64.0,13.0,0.4397163120567376,79.0,0.00047029104248323943,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s3__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s3__s0\2026-04-14_12-29-07,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,1,pareto_s3,pareto-s3,ok,0.0036330415769231217,0.24419579999903362,9.240000235877233e-05,0.2442882000013924,19.334019799998714,79.14430496360188,0.9996217582209952,64.0,14.0,0.4397163120567376,79.0,0.0003575458888133989,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s3__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s3__s1\2026-04-14_12-29-27,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,2,pareto_s3,pareto-s3,ok,0.004138565325776238,0.23756450000200857,0.0001066999984686845,0.23767120000047726,19.084216299997934,80.29671369471485,0.9995510604588691,64.0,14.0,0.4397163120567376,79.0,0.0003810071516455509,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s3__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s3__s2\2026-04-14_12-29-48,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,0,pareto_s4,pareto-s4,ok,0.010928967423769288,0.3222864000026675,0.0001250000013897079,0.3224114000040572,21.840864199999487,67.7422206524239,0.9996122965801217,64.0,9.0,0.4397163120567376,79.0,0.0015824609295275625,0.0,0.002,0.01,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s4__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s4__s0\2026-04-14_12-30-07,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,1,pareto_s4,pareto-s4,ok,0.009741414193565508,0.3266311000006681,0.00011689999973896192,0.32674800000040705,22.200912000001154,67.94505857696315,0.9996422319318299,64.0,9.0,0.4397163120567376,79.0,0.001526513231369111,0.0,0.002,0.01,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s4__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s4__s1\2026-04-14_12-30-30,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,2,pareto_s4,pareto-s4,ok,0.010706408830466701,0.33628699999917444,0.0001283999981751549,0.3364153999973496,22.185731900000974,65.94743254949034,0.9996183290087917,64.0,9.0,0.4397163120567376,79.0,0.0015002272686003796,0.0,0.002,0.01,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s4__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s4__s2\2026-04-14_12-30-54,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,0,pareto_s5,pareto-s5,ok,0.01741521740166041,0.3124160000015763,6.970000049477676e-05,0.3124857000020711,21.785950600000433,69.71823222562288,0.9997769497884413,64.0,9.0,0.4397163120567376,79.0,0.002463308763360486,0.0,0.003,0.015,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s5__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s5__s0\2026-04-14_12-31-17,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,1,pareto_s5,pareto-s5,ok,0.018703417210727272,0.4239659999993819,0.0001413000009051757,0.42410730000028707,22.10192189999998,52.11398601234382,0.9996668295926415,64.0,6.0,0.4397163120567376,79.0,0.0029884905108331617,0.0,0.003,0.015,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s5__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s5__s1\2026-04-14_12-31-40,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,2,pareto_s5,pareto-s5,ok,0.018033436202702455,0.3119581000000835,0.0001235999989148695,0.3120816999989984,21.689187300001322,69.49842717468354,0.9996039498634016,64.0,9.0,0.4397163120567376,79.0,0.0024868680164840708,0.0,0.003,0.015,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s5__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s5__s2\2026-04-14_12-32-03,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,0,pareto_s6,pareto-s6,ok,0.04029066082126233,0.3223711999999068,0.00015939999957481632,0.32253059999948164,22.07399770000029,68.44001065315145,0.9995057833254439,64.0,8.0,0.4397163120567376,79.0,0.00545422710309864,0.0,0.005,0.025,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s6__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s6__s0\2026-04-14_12-32-26,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,1,pareto_s6,pareto-s6,ok,0.038507126878535906,0.5335297999999966,0.00011729999823728576,0.5336470999982339,22.133004600001186,41.474983373905644,0.9997801918173312,63.0,0.0,0.4397163120567376,79.0,0.00734575311804396,0.0,0.005,0.025,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s6__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s6__s1\2026-04-14_12-32-49,
pareto_sweep,grid2d_3x3,Grid 3x3,grid2d,3x3,2,pareto_s6,pareto-s6,ok,0.02909109531481816,0.29571260000011534,0.00011590000030992087,0.29582850000042527,22.019479199997477,74.43325845850346,0.9996082189467569,64.0,9.0,0.4397163120567376,79.0,0.0042753709692423154,0.0,0.005,0.025,adaptive,2,16.0,True,true,2,1,grid2d_3x3__pareto_s6__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x3__pareto_s6__s2\2026-04-14_12-33-12,
scale_trend,grid2d_3x4,Grid 3x4,grid2d,3x4,0,astnc_l2,ASTNC-L2,timeout,,,,,,,,,,,,,,0.001,0.005,adaptive,2,16,true,true,2,1,grid2d_3x4__astnc_l2__s0,,subprocess timeout after 1200s
scale_trend,grid2d_3x4,Grid 3x4,grid2d,3x4,1,astnc_l2,ASTNC-L2,timeout,,,,,,,,,,,,,,0.001,0.005,adaptive,2,16,true,true,2,1,grid2d_3x4__astnc_l2__s1,,subprocess timeout after 1200s
scale_trend,grid2d_3x4,Grid 3x4,grid2d,3x4,2,astnc_l2,ASTNC-L2,timeout,,,,,,,,,,,,,,0.001,0.005,adaptive,2,16,true,true,2,1,grid2d_3x4__astnc_l2__s2,,subprocess timeout after 1200s
scale_trend,grid2d_3x4,Grid 3x4,grid2d,3x4,0,exact,exact,timeout,,,,,,,,,,,,,,,,,,,,true,2,1,grid2d_3x4__exact__s0,,subprocess timeout after 1200s
scale_trend,grid2d_3x4,Grid 3x4,grid2d,3x4,1,exact,exact,timeout,,,,,,,,,,,,,,,,,,,,true,2,1,grid2d_3x4__exact__s1,,subprocess timeout after 1200s
scale_trend,grid2d_3x4,Grid 3x4,grid2d,3x4,2,exact,exact,timeout,,,,,,,,,,,,,,,,,,,,true,2,1,grid2d_3x4__exact__s2,,subprocess timeout after 1200s
scale_trend,grid2d_3x4,Grid 3x4,grid2d,3x4,0,fixed_rank,fixed-rank,timeout,,,,,,,,,,,,,,0.0,0.0,fixed,4,4,true,true,2,1,grid2d_3x4__fixed_rank__s0,,subprocess timeout after 1200s
scale_trend,grid2d_3x4,Grid 3x4,grid2d,3x4,1,fixed_rank,fixed-rank,timeout,,,,,,,,,,,,,,0.0,0.0,fixed,4,4,true,true,2,1,grid2d_3x4__fixed_rank__s1,,subprocess timeout after 1200s
scale_trend,grid2d_3x4,Grid 3x4,grid2d,3x4,2,fixed_rank,fixed-rank,ok,,0.17090669999015518,0.0015075999981490895,0.17241429998830426,,,0.9912559457119124,4.0,72.0,0.441025641025641,109.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,grid2d_3x4__fixed_rank__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\grid2d_3x4__fixed_rank__s2\2026-04-14_15-28-58,
scale_trend,random_10,Random-10,random_connected,10,0,astnc_l2,ASTNC-L2,ok,0.009051838602485231,1.3369401000018115,0.000344000003678957,1.3372841000054905,319.1911834000057,238.6861426068376,0.9997427622113526,256.0,9.0,0.39080459770114945,53.0,0.0007420475507140372,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,random_10__astnc_l2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_10__astnc_l2__s0\2026-04-14_15-33-35,
scale_trend,random_10,Random-10,random_connected,10,1,astnc_l2,ASTNC-L2,timeout,,,,,,,,,,,,,,0.001,0.005,adaptive,2,16,true,true,2,1,random_10__astnc_l2__s1,,subprocess timeout after 1200s
scale_trend,random_10,Random-10,random_connected,10,2,astnc_l2,ASTNC-L2,ok,0.003913830022231961,0.5728514999973413,0.00022280000121099874,0.5730742999985523,384.74096729999656,671.3631501190982,0.9996112196931338,81.0,18.0,0.4144144144144144,65.0,0.0002881304126585041,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,random_10__astnc_l2__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_10__astnc_l2__s2\2026-04-14_15-58-57,
scale_trend,random_10,Random-10,random_connected,10,0,exact,exact,ok,,363.7489098000042,0.0002410000015515834,363.74915080000574,,,0.9999993374554909,,,,,,,,,,,,,true,2,1,random_10__exact__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_10__exact__s0\2026-04-14_16-05-23,
scale_trend,random_10,Random-10,random_connected,10,1,exact,exact,timeout,,,,,,,,,,,,,,,,,,,,true,2,1,random_10__exact__s1,,subprocess timeout after 1200s
scale_trend,random_10,Random-10,random_connected,10,2,exact,exact,ok,,467.5666525000015,0.0002080000012938399,467.5668605000028,,,0.999999555143831,,,,,,,,,,,,,true,2,1,random_10__exact__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_10__exact__s2\2026-04-14_16-31-28,
scale_trend,random_10,Random-10,random_connected,10,0,fixed_rank,fixed-rank,ok,0.9953537084624381,0.09003239999583457,0.00043700000242097303,0.09046939999825554,398.8213414999991,4408.356212191978,0.9951696374307272,4.0,18.0,0.39080459770114945,53.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,random_10__fixed_rank__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_10__fixed_rank__s0\2026-04-14_16-39-16,
scale_trend,random_10,Random-10,random_connected,10,1,fixed_rank,fixed-rank,timeout,,,,,,,,,,,,,,0.0,0.0,fixed,4,4,true,true,2,1,random_10__fixed_rank__s1,,subprocess timeout after 1200s
scale_trend,random_10,Random-10,random_connected,10,2,fixed_rank,fixed-rank,ok,0.9941949138191143,0.19988280000325176,0.0026988000026904047,0.20258160000594216,761.4422686999933,3758.694119672763,0.9866779608631884,4.0,21.0,0.4144144144144144,65.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,random_10__fixed_rank__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_10__fixed_rank__s2\2026-04-14_17-05-56,
scale_trend,random_6,Random-6,random_connected,6,0,astnc_l2,ASTNC-L2,ok,2.86151712866556e-15,0.020030299994687084,2.0800001948373392e-05,0.020051099996635458,0.018090800003847107,0.9022347904095277,0.9989626502809908,16.0,0.0,0.4444444444444444,55.0,9.679229077327714e-10,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,random_6__astnc_l2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_6__astnc_l2__s0\2026-04-14_16-14-00,
scale_trend,random_6,Random-6,random_connected,6,1,astnc_l2,ASTNC-L2,ok,0.0009447821299790952,0.017411799999536015,2.189999577240087e-05,0.017433699995308416,0.018957300013425993,1.0873939563856325,0.9987438124565046,9.0,0.0,0.4444444444444444,55.0,7.75428186022132e-05,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,random_6__astnc_l2__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_6__astnc_l2__s1\2026-04-14_16-14-01,
scale_trend,random_6,Random-6,random_connected,6,2,astnc_l2,ASTNC-L2,ok,2.5801804105530755e-15,0.014702999993460253,2.2999993234407157e-05,0.01472599998669466,0.02202400000169291,1.4955860396643084,0.998438137019311,9.0,0.0,0.4266666666666667,43.0,8.587621003775273e-10,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,random_6__astnc_l2__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_6__astnc_l2__s2\2026-04-14_16-14-01,
scale_trend,random_6,Random-6,random_connected,6,0,exact,exact,ok,,0.02079080000112299,2.680000034160912e-05,0.020817600001464598,,,0.9987126277122034,,,,,,,,,,,,,true,2,1,random_6__exact__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_6__exact__s0\2026-04-14_16-14-02,
scale_trend,random_6,Random-6,random_connected,6,1,exact,exact,ok,,0.021933300005912315,3.0600007448811084e-05,0.021963900013361126,,,0.9986068044186688,,,,,,,,,,,,,true,2,1,random_6__exact__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_6__exact__s1\2026-04-14_16-14-03,
scale_trend,random_6,Random-6,random_connected,6,2,exact,exact,ok,,0.024326700000528945,2.449999374221079e-05,0.024351199994271155,,,0.9989938896339003,,,,,,,,,,,,,true,2,1,random_6__exact__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_6__exact__s2\2026-04-14_16-14-04,
scale_trend,random_6,Random-6,random_connected,6,0,fixed_rank,fixed-rank,ok,0.8643940209666409,0.02655669999876409,2.559999848017469e-05,0.026582299997244263,0.024392399995122105,0.9176181141862518,0.9990369531800535,4.0,18.0,0.4444444444444444,55.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,random_6__fixed_rank__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_6__fixed_rank__s0\2026-04-14_16-14-05,
scale_trend,random_6,Random-6,random_connected,6,1,fixed_rank,fixed-rank,ok,1.4402086481014765e-15,0.009687100002338411,1.8900005670730025e-05,0.009706000008009141,0.01855029999933322,1.91121986215895,0.9980527501902754,9.0,0.0,0.4444444444444444,55.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,random_6__fixed_rank__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_6__fixed_rank__s1\2026-04-14_16-14-05,
scale_trend,random_6,Random-6,random_connected,6,2,fixed_rank,fixed-rank,ok,0.6832378837254235,0.01052539999363944,1.750000228639692e-05,0.010542899995925836,0.01947910000308184,1.847603601358419,0.9983401148363827,4.0,3.0,0.4266666666666667,43.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,random_6__fixed_rank__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_6__fixed_rank__s2\2026-04-14_16-14-06,
scale_trend,random_8,Random-8,random_connected,8,0,astnc_l2,ASTNC-L2,ok,5.121095894049699e-15,0.05578840000089258,3.319999814266339e-05,0.05582159999903524,0.7481417999842961,13.40237112486607,0.9994052481630293,81.0,3.0,0.4,45.0,1.1206331813065365e-09,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,random_8__astnc_l2__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_8__astnc_l2__s0\2026-04-14_16-14-07,
scale_trend,random_8,Random-8,random_connected,8,1,astnc_l2,ASTNC-L2,ok,3.535549354709715e-15,0.046120500006509246,3.509999442030676e-05,0.04615560000092955,0.28338000001531327,6.139666692740783,0.9992395289971566,27.0,0.0,0.4444444444444444,75.0,1.7783001094921215e-09,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,random_8__astnc_l2__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_8__astnc_l2__s1\2026-04-14_16-14-08,
scale_trend,random_8,Random-8,random_connected,8,2,astnc_l2,ASTNC-L2,ok,5.4042095256957383e-14,0.14711550000720308,3.570000626496039e-05,0.14715120001346804,1.1021116000010807,7.489654178101979,0.9997573923470454,81.0,3.0,0.4,45.0,1.8276934857569075e-09,0.0,0.001,0.005,adaptive,2,16.0,True,true,2,1,random_8__astnc_l2__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_8__astnc_l2__s2\2026-04-14_16-14-10,
scale_trend,random_8,Random-8,random_connected,8,0,exact,exact,ok,,0.7340480999991996,3.870000728056766e-05,0.7340868000064802,,,0.9999472814273732,,,,,,,,,,,,,true,2,1,random_8__exact__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_8__exact__s0\2026-04-14_16-14-12,
scale_trend,random_8,Random-8,random_connected,8,1,exact,exact,ok,,0.28598280000005616,4.640000406652689e-05,0.2860292000041227,,,0.999837778782496,,,,,,,,,,,,,true,2,1,random_8__exact__s1,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_8__exact__s1\2026-04-14_16-14-13,
scale_trend,random_8,Random-8,random_connected,8,2,exact,exact,ok,,1.141297800000757,3.750000541913323e-05,1.1413353000061761,,,0.9999671437425803,,,,,,,,,,,,,true,2,1,random_8__exact__s2,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_8__exact__s2\2026-04-14_16-14-14,
scale_trend,random_8,Random-8,random_connected,8,0,fixed_rank,fixed-rank,ok,0.935519502694432,0.012480800007324433,2.930000118794851e-05,0.012510100008512381,0.8114624999980151,64.86458936227515,0.9976578922498086,9.0,9.0,0.4,45.0,0.0,0.0,0.0,0.0,fixed,4,4.0,True,true,2,1,random_8__fixed_rank__s0,C:\Users\mrkys\workspace\sketch_tnc\outputs\paper_strengthened\random_8__fixed_rank__s0\2026-04-14_16-14-16,
